160318,000000,0.0537900,0.0541900,0.0533500,0.0534800,37569380000
190318,000000,0.0539000,0.0541400,0.0534000,0.0534000,12629480000
200318,000000,0.0535900,0.0539600,0.0526600,0.0539000,19288660000
210318,000000,0.0540500,0.0545000,0.0531700,0.0540000,30648350000
220318,000000,0.0542800,0.0542800,0.0533100,0.0540000,27604030000
230318,000000,0.0534100,0.0535800,0.0529000,0.0532800,17400200000
260318,000000,0.0532300,0.0532300,0.0509900,0.0509900,33110780000
270318,000000,0.0513600,0.0521900,0.0510500,0.0518000,21429110000
280318,000000,0.0513400,0.0515800,0.0505500,0.0510000,16739760000
290318,000000,0.0511200,0.0521000,0.0511100,0.0511500,20706940000
300318,000000,0.0515100,0.0516600,0.0512200,0.0516600,4109350000
020418,000000,0.0516600,0.0519400,0.0511400,0.0511400,12511790000
030418,000000,0.0511300,0.0531000,0.0507700,0.0523000,42461380000
040418,000000,0.0525800,0.0526400,0.0521000,0.0523700,19315210000
050418,000000,0.0526800,0.0539500,0.0525300,0.0539500,67629250000
060418,000000,0.0535900,0.0555500,0.0535900,0.0554000,83955080000
090418,000000,0.0552000,0.0552500,0.0485000,0.0504000,117566520000
100418,000000,0.0500300,0.0517900,0.0492200,0.0506500,79614670000
110418,000000,0.0509100,0.0515900,0.0494100,0.0504700,43170240000
120418,000000,0.0509100,0.0514800,0.0505100,0.0509300,20868780000
130418,000000,0.0509900,0.0515000,0.0501200,0.0508700,27013720000
160418,000000,0.0500700,0.0521900,0.0500000,0.0517900,28151020000
170418,000000,0.0533500,0.0535400,0.0519400,0.0521700,34488020000
180418,000000,0.0524200,0.0534900,0.0522000,0.0530000,24038530000
190418,000000,0.0530100,0.0535000,0.0519700,0.0525000,21485380000
200418,000000,0.0523600,0.0532000,0.0521000,0.0528900,15842250000
230418,000000,0.0527100,0.0530000,0.0525100,0.0530000,20922100000
240418,000000,0.0530000,0.0539000,0.0528000,0.0530000,26953060000
250418,000000,0.0527500,0.0529000,0.0522800,0.0528700,14507650000
260418,000000,0.0530000,0.0533500,0.0520800,0.0524000,19838290000
270418,000000,0.0525500,0.0528000,0.0521700,0.0525700,13578150000
280418,000000,0.0525700,0.0527200,0.0523500,0.0527000,2590160000
300418,000000,0.0527200,0.0539700,0.0526500,0.0539700,13289760000
020518,000000,0.0535300,0.0541400,0.0530800,0.0534000,15468500000
030518,000000,0.0532800,0.0536600,0.0526100,0.0526100,11545920000
040518,000000,0.0529900,0.0531100,0.0526500,0.0527500,8573630000
070518,000000,0.0530900,0.0533000,0.0527200,0.0527700,13203290000
080518,000000,0.0525700,0.0529500,0.0508500,0.0527000,20393610000
100518,000000,0.0531100,0.0531700,0.0522400,0.0522500,15540170000
110518,000000,0.0524000,0.0527000,0.0520400,0.0523800,20554770000
140518,000000,0.0524000,0.0527300,0.0521700,0.0525000,19646580000
150518,000000,0.0522500,0.0523700,0.0511100,0.0515000,39732290000
160518,000000,0.0512900,0.0516400,0.0511600,0.0513200,21031670000
170518,000000,0.0515500,0.0519500,0.0512200,0.0512200,34337200000
180518,000000,0.0514600,0.0515900,0.0510000,0.0512000,21596500000
210518,000000,0.0513100,0.0518900,0.0512800,0.0515600,17443270000
220518,000000,0.0516600,0.0516600,0.0513200,0.0513900,11007870000
230518,000000,0.0513000,0.0516600,0.0511500,0.0511500,14306300000
240518,000000,0.0513200,0.0515900,0.0511600,0.0512100,15135280000
250518,000000,0.0512800,0.0514900,0.0507700,0.0510600,16268140000
280518,000000,0.0511000,0.0515000,0.0510800,0.0514500,8743960000
290518,000000,0.0513600,0.0515000,0.0509600,0.0512800,18238850000
300518,000000,0.0513000,0.0516500,0.0511400,0.0513400,31434110000
310518,000000,0.0514600,0.0516200,0.0498900,0.0498900,127549450000
010618,000000,0.0474700,0.0482300,0.0474000,0.0474000,77251490000
040618,000000,0.0476400,0.0478800,0.0468400,0.0470300,30369300000
050618,000000,0.0471700,0.0476000,0.0470100,0.0474400,19214530000
060618,000000,0.0474000,0.0476900,0.0470500,0.0472500,16492450000
070618,000000,0.0474000,0.0474500,0.0468100,0.0468100,18637680000
080618,000000,0.0467000,0.0467300,0.0453000,0.0453100,41001550000
090618,000000,0.0453400,0.0456100,0.0453400,0.0455100,3836860000
110618,000000,0.0455400,0.0456600,0.0445000,0.0451400,19105130000
130618,000000,0.0448600,0.0452700,0.0446300,0.0447500,25625300000
140618,000000,0.0447400,0.0452000,0.0445700,0.0446500,17229700000
150618,000000,0.0448400,0.0450500,0.0445100,0.0445100,23610270000
180618,000000,0.0445000,0.0463200,0.0444400,0.0461100,38358700000
190618,000000,0.0460000,0.0460800,0.0451900,0.0451900,27483580000
200618,000000,0.0455500,0.0472000,0.0455400,0.0472000,32108470000
210618,000000,0.0472200,0.0477800,0.0467100,0.0469600,28286530000
220618,000000,0.0472800,0.0475300,0.0464900,0.0466000,19772860000
250618,000000,0.0468800,0.0472700,0.0465600,0.0467000,17510330000
260618,000000,0.0469400,0.0471800,0.0467100,0.0469000,13433430000
270618,000000,0.0470700,0.0475900,0.0467500,0.0473500,21367050000
280618,000000,0.0474000,0.0486700,0.0473500,0.0478300,29919110000
290618,000000,0.0480200,0.0488900,0.0480000,0.0480100,20937130000
020718,000000,0.0479200,0.0484400,0.0474100,0.0483300,24824980000
030718,000000,0.0483900,0.0487200,0.0481900,0.0483800,13164010000
040718,000000,0.0484300,0.0488000,0.0482600,0.0485600,11939050000
050718,000000,0.0485000,0.0487300,0.0483200,0.0486600,12524220000
060718,000000,0.0485600,0.0492000,0.0484000,0.0485000,14753600000
090718,000000,0.0488000,0.0493900,0.0487300,0.0493900,14640710000
100718,000000,0.0494400,0.0494700,0.0488400,0.0490300,12050010000
110718,000000,0.0487200,0.0488400,0.0483800,0.0486000,13904150000
120718,000000,0.0485100,0.0488400,0.0478800,0.0483100,12577500000
130718,000000,0.0484700,0.0497500,0.0482800,0.0497500,26846490000
160718,000000,0.0497000,0.0499800,0.0493600,0.0494000,20495430000
170718,000000,0.0493700,0.0494500,0.0486000,0.0487200,12846730000
180718,000000,0.0487000,0.0490300,0.0484800,0.0485300,8774470000
190718,000000,0.0486400,0.0487800,0.0474500,0.0478400,19688940000
200718,000000,0.0478400,0.0486900,0.0473700,0.0482500,15235260000
230718,000000,0.0481800,0.0489800,0.0481800,0.0482400,7432600000
240718,000000,0.0484100,0.0484700,0.0479100,0.0482200,10623970000
250718,000000,0.0477000,0.0479900,0.0471600,0.0479500,15508660000
260718,000000,0.0480500,0.0482300,0.0475300,0.0475800,8125530000
270718,000000,0.0477000,0.0479500,0.0474100,0.0478200,6888020000
300718,000000,0.0477100,0.0480700,0.0475300,0.0479700,7334910000
310718,000000,0.0476200,0.0482800,0.0476200,0.0482800,9288130000
010818,000000,0.0481000,0.0488600,0.0480700,0.0482800,13561080000
020818,000000,0.0482800,0.0484600,0.0474500,0.0475800,9249250000
030818,000000,0.0476800,0.0477000,0.0469400,0.0473500,10183990000
060818,000000,0.0474000,0.0476300,0.0467900,0.0468100,10783770000
070818,000000,0.0469000,0.0473500,0.0465600,0.0468000,8080990000
080818,000000,0.0466100,0.0468200,0.0453000,0.0456900,30142840000
090818,000000,0.0453700,0.0453700,0.0422100,0.0451100,62868960000
100818,000000,0.0450000,0.0451300,0.0428400,0.0433700,29106970000
130818,000000,0.0427400,0.0437800,0.0425100,0.0429500,21936400000
140818,000000,0.0432400,0.0437000,0.0426700,0.0436400,15074150000
150818,000000,0.0435000,0.0438900,0.0431500,0.0434000,12121890000
160818,000000,0.0436000,0.0438800,0.0434800,0.0438800,7835690000
170818,000000,0.0437600,0.0438900,0.0433000,0.0437100,8418260000
200818,000000,0.0438200,0.0442900,0.0438100,0.0441500,6250420000
210818,000000,0.0442100,0.0444000,0.0437100,0.0441500,7946540000
220818,000000,0.0441400,0.0442000,0.0427900,0.0430000,23162850000
230818,000000,0.0429000,0.0430000,0.0410700,0.0413900,33310630000
240818,000000,0.0413000,0.0415200,0.0401800,0.0410200,32374710000
270818,000000,0.0412900,0.0421500,0.0412400,0.0421500,13815880000
280818,000000,0.0422500,0.0422800,0.0415000,0.0415300,10246560000
290818,000000,0.0415900,0.0419900,0.0410700,0.0419900,12190350000
300818,000000,0.0420000,0.0421700,0.0411000,0.0412200,12480690000
310818,000000,0.0411800,0.0415500,0.0408500,0.0414000,14237560000
030918,000000,0.0412300,0.0415100,0.0410500,0.0412900,6704070000
040918,000000,0.0413000,0.0417300,0.0408600,0.0409200,10078410000
050918,000000,0.0409400,0.0411100,0.0400200,0.0400200,13839350000
060918,000000,0.0400600,0.0403500,0.0394300,0.0395000,19835260000
070918,000000,0.0396200,0.0399500,0.0390300,0.0393300,16364430000
100918,000000,0.0393700,0.0394800,0.0384200,0.0386000,22278550000
110918,000000,0.0386300,0.0391000,0.0383400,0.0390000,20471050000
120918,000000,0.0391900,0.0398000,0.0390300,0.0396000,17511720000
130918,000000,0.0396600,0.0416800,0.0396100,0.0404800,37611570000
140918,000000,0.0405500,0.0409800,0.0396600,0.0400500,25870410000
170918,000000,0.0401000,0.0404300,0.0398100,0.0400400,13064640000
180918,000000,0.0399700,0.0412000,0.0399500,0.0411800,17384940000
190918,000000,0.0413500,0.0418000,0.0410700,0.0412800,19606390000
200918,000000,0.0413900,0.0420000,0.0409000,0.0411100,35095420000
210918,000000,0.0412100,0.0422000,0.0408100,0.0422000,17926500000
240918,000000,0.0419000,0.0424500,0.0415600,0.0419100,22721670000
250918,000000,0.0420500,0.0422500,0.0415000,0.0416000,10342200000
260918,000000,0.0417000,0.0417300,0.0410000,0.0411800,17679490000
270918,000000,0.0411800,0.0416900,0.0404500,0.0413000,24973930000
280918,000000,0.0415100,0.0415900,0.0404700,0.0407600,22598440000
011018,000000,0.0409200,0.0410100,0.0401400,0.0403100,13107190000
021018,000000,0.0405400,0.0406700,0.0401200,0.0403700,9863180000
031018,000000,0.0403700,0.0409500,0.0401800,0.0407100,16607130000
041018,000000,0.0406900,0.0409900,0.0396300,0.0399000,21443730000
051018,000000,0.0398700,0.0400000,0.0393400,0.0395800,13771600000
081018,000000,0.0396800,0.0398000,0.0388200,0.0392100,15054560000
091018,000000,0.0393500,0.0396600,0.0384000,0.0384000,22327490000
101018,000000,0.0385500,0.0386600,0.0377600,0.0381300,20574150000
111018,000000,0.0373900,0.0378600,0.0365800,0.0377000,45030760000
121018,000000,0.0380000,0.0384000,0.0373700,0.0379500,20949230000
151018,000000,0.0381800,0.0388000,0.0379000,0.0384900,16090090000
161018,000000,0.0384900,0.0389500,0.0376100,0.0384000,25922010000
171018,000000,0.0386700,0.0388700,0.0380100,0.0384600,19671440000
181018,000000,0.0383800,0.0385000,0.0377400,0.0379300,11791330000
191018,000000,0.0379800,0.0379800,0.0368500,0.0368900,19679100000
221018,000000,0.0369000,0.0370300,0.0358600,0.0361400,26955180000
231018,000000,0.0359300,0.0363800,0.0352000,0.0362000,24849040000
241018,000000,0.0363000,0.0371400,0.0358500,0.0368500,28767740000
251018,000000,0.0362800,0.0365200,0.0360300,0.0363500,11170140000
261018,000000,0.0362000,0.0362200,0.0356200,0.0357400,14443800000
291018,000000,0.0356500,0.0367000,0.0356500,0.0364000,12796980000
301018,000000,0.0362900,0.0366700,0.0360100,0.0366000,11713000000
311018,000000,0.0367600,0.0370500,0.0365800,0.0365800,14290200000
011118,000000,0.0366600,0.0366850,0.0358500,0.0362000,17981000000
021118,000000,0.0362250,0.0363500,0.0360400,0.0361300,11437990000
061118,000000,0.0362000,0.0366200,0.0361400,0.0361500,15875830000
071118,000000,0.0360050,0.0381900,0.0357300,0.0381900,58093580000
081118,000000,0.0383000,0.0387400,0.0377950,0.0380300,35870320000
091118,000000,0.0378550,0.0380800,0.0371000,0.0375700,20833190000
121118,000000,0.0377050,0.0385000,0.0377050,0.0381800,19702620000
131118,000000,0.0380500,0.0391500,0.0377350,0.0384400,32378640000
141118,000000,0.0383000,0.0385700,0.0378000,0.0381500,17589960000
151118,000000,0.0383850,0.0394000,0.0381650,0.0392800,32868290000
161118,000000,0.0395200,0.0395600,0.0388750,0.0391600,19572080000
191118,000000,0.0391650,0.0395000,0.0385000,0.0388000,12616220000
201118,000000,0.0387200,0.0387200,0.0373450,0.0374300,20463240000
211118,000000,0.0372150,0.0376800,0.0368650,0.0372200,23310430000
221118,000000,0.0374100,0.0377700,0.0372100,0.0373000,13766610000
231118,000000,0.0372500,0.0373700,0.0367150,0.0370600,12312790000
261118,000000,0.0370250,0.0371650,0.0355500,0.0366950,31024200000
271118,000000,0.0367000,0.0372000,0.0365050,0.0368300,12301580000
281118,000000,0.0369200,0.0376850,0.0368150,0.0375800,15880410000
291118,000000,0.0376000,0.0383350,0.0375000,0.0380300,21860080000
301118,000000,0.0377950,0.0378450,0.0371050,0.0373000,12334370000
031218,000000,0.0375050,0.0381700,0.0375000,0.0376000,13213410000
041218,000000,0.0375850,0.0377900,0.0369550,0.0369900,18728620000
051218,000000,0.0367550,0.0370600,0.0365200,0.0369950,16813310000
061218,000000,0.0367900,0.0368400,0.0362500,0.0367100,12541530000
071218,000000,0.0367850,0.0370400,0.0364750,0.0365550,17029010000
101218,000000,0.0363850,0.0366900,0.0361000,0.0361000,11251500000
111218,000000,0.0363150,0.0363550,0.0359400,0.0360050,10806500000
121218,000000,0.0361300,0.0362500,0.0358350,0.0362500,12153500000
131218,000000,0.0362400,0.0362800,0.0359100,0.0360800,7881500000
141218,000000,0.0360000,0.0360700,0.0355550,0.0359950,12106260000
171218,000000,0.0358850,0.0369500,0.0358850,0.0363400,20124470000
181218,000000,0.0361000,0.0362500,0.0356400,0.0362000,16827940000
191218,000000,0.0359050,0.0365400,0.0357000,0.0363000,12791560000
201218,000000,0.0362150,0.0362250,0.0357000,0.0358700,23188430000
211218,000000,0.0358000,0.0360900,0.0352450,0.0352450,17988290000
241218,000000,0.0354050,0.0356400,0.0346200,0.0347200,22114870000
251218,000000,0.0344750,0.0345000,0.0330500,0.0341750,26686690000
261218,000000,0.0343000,0.0346950,0.0340050,0.0344550,17639740000
271218,000000,0.0348500,0.0349050,0.0340500,0.0340500,20590430000
281218,000000,0.0341950,0.0344300,0.0337700,0.0339100,20333380000
291218,000000,0.0340950,0.0341450,0.0338500,0.0338950,5509940000
030119,000000,0.0339050,0.0343600,0.0336600,0.0342100,9001460000
040119,000000,0.0342450,0.0346200,0.0342200,0.0346200,8608060000
080119,000000,0.0346550,0.0349950,0.0344700,0.0348400,10977620000
090119,000000,0.0349950,0.0351400,0.0348450,0.0350000,12256750000
100119,000000,0.0350000,0.0350600,0.0346500,0.0350450,12840740000
110119,000000,0.0351250,0.0354350,0.0349600,0.0351850,14970520000
140119,000000,0.0350000,0.0353350,0.0348050,0.0353000,9264850000
150119,000000,0.0353300,0.0358000,0.0353150,0.0354650,13744240000
160119,000000,0.0355800,0.0357300,0.0353700,0.0356500,8729340000
170119,000000,0.0356800,0.0357800,0.0355550,0.0357050,8701670000
180119,000000,0.0358050,0.0371000,0.0358050,0.0371000,34554650000
210119,000000,0.0371800,0.0376300,0.0368050,0.0368900,23320500000
220119,000000,0.0368500,0.0373200,0.0366050,0.0371000,21888460000
230119,000000,0.0371400,0.0376850,0.0370200,0.0375350,23608330000
240119,000000,0.0375400,0.0379800,0.0367400,0.0369250,38135060000
250119,000000,0.0370100,0.0371750,0.0366400,0.0369600,16761920000
280119,000000,0.0370100,0.0374250,0.0367150,0.0369400,17737840000
290119,000000,0.0369400,0.0374700,0.0367100,0.0374200,13435360000
300119,000000,0.0373850,0.0375000,0.0372000,0.0374800,9930190000
310119,000000,0.0376500,0.0378950,0.0374250,0.0377700,13828580000
010219,000000,0.0376200,0.0380400,0.0375550,0.0379150,16323750000
040219,000000,0.0379550,0.0384200,0.0379500,0.0383450,14942400000
050219,000000,0.0384300,0.0385000,0.0380850,0.0382100,12458410000
060219,000000,0.0381700,0.0381850,0.0376100,0.0376100,15759410000
070219,000000,0.0375650,0.0375700,0.0369500,0.0370100,14756440000
080219,000000,0.0368500,0.0373100,0.0367600,0.0371300,12128720000
110219,000000,0.0371050,0.0376150,0.0371050,0.0376000,10873990000
120219,000000,0.0377950,0.0380650,0.0376850,0.0379000,13542860000
130219,000000,0.0379800,0.0380050,0.0369300,0.0369850,20900680000
140219,000000,0.0363950,0.0364650,0.0356150,0.0360400,36402430000
150219,000000,0.0361550,0.0366100,0.0361150,0.0366000,14710630000
180219,000000,0.0367000,0.0369000,0.0360650,0.0363300,12283550000
190219,000000,0.0363400,0.0366950,0.0360050,0.0362450,10453860000
200219,000000,0.0362500,0.0365400,0.0362400,0.0364200,7201490000
210219,000000,0.0365100,0.0365100,0.0358150,0.0360650,13532870000
220219,000000,0.0360650,0.0362800,0.0359100,0.0360800,8281340000
250219,000000,0.0362250,0.0363950,0.0359100,0.0362400,10833590000
260219,000000,0.0362000,0.0362650,0.0357750,0.0358000,13626860000
270219,000000,0.0359500,0.0360350,0.0356500,0.0359550,16437820000
280219,000000,0.0358850,0.0361450,0.0357600,0.0359000,10493640000
010319,000000,0.0359950,0.0360950,0.0359000,0.0360300,9571280000
040319,000000,0.0360150,0.0361550,0.0358750,0.0359700,7849390000
050319,000000,0.0358900,0.0358900,0.0352800,0.0353000,18063690000
060319,000000,0.0352000,0.0354950,0.0351750,0.0354950,10539670000
070319,000000,0.0354350,0.0354550,0.0351100,0.0352200,11230520000
110319,000000,0.0352000,0.0355000,0.0350800,0.0353700,13126300000
120319,000000,0.0354850,0.0358450,0.0353700,0.0356500,13125240000
130319,000000,0.0355250,0.0365500,0.0355100,0.0363400,20978750000
140319,000000,0.0363350,0.0368000,0.0360200,0.0362150,18207180000
150319,000000,0.0362500,0.0373900,0.0360700,0.0373900,36745180000
180319,000000,0.0370250,0.0372150,0.0367100,0.0369200,25544400000
190319,000000,0.0369200,0.0370000,0.0366600,0.0367700,9570360000
200319,000000,0.0367550,0.0368500,0.0366050,0.0366900,14493680000
210319,000000,0.0367900,0.0369600,0.0363050,0.0365150,19731070000
220319,000000,0.0365500,0.0365500,0.0359300,0.0360000,13208650000
250319,000000,0.0358500,0.0364050,0.0356700,0.0363300,14175660000
260319,000000,0.0363250,0.0365000,0.0362050,0.0362500,11005840000
270319,000000,0.0362500,0.0363500,0.0359500,0.0359500,6990910000
280319,000000,0.0360050,0.0361000,0.0359500,0.0360000,5296460000
290319,000000,0.0360900,0.0364400,0.0355550,0.0356450,20120410000
010419,000000,0.0358000,0.0362500,0.0357600,0.0361950,12927990000
020419,000000,0.0362000,0.0364500,0.0359700,0.0362000,10737870000
030419,000000,0.0363150,0.0366650,0.0363100,0.0366100,20247570000
040419,000000,0.0365600,0.0366100,0.0363100,0.0365000,6644490000
050419,000000,0.0365050,0.0366100,0.0361300,0.0363200,9815670000
080419,000000,0.0363800,0.0365550,0.0361750,0.0363000,10031870000
090419,000000,0.0363350,0.0365000,0.0362800,0.0362800,18288970000
100419,000000,0.0362850,0.0379900,0.0332100,0.0368850,63621530000
110419,000000,0.0368850,0.0371100,0.0365400,0.0366950,13840140000
120419,000000,0.0366950,0.0367400,0.0361300,0.0362550,12732780000
150419,000000,0.0364150,0.0364550,0.0358450,0.0359700,15065190000
160419,000000,0.0360100,0.0361500,0.0356750,0.0360800,16613990000
170419,000000,0.0360950,0.0362150,0.0358700,0.0359000,10704490000
180419,000000,0.0358700,0.0360200,0.0357000,0.0360100,12386810000
190419,000000,0.0360250,0.0361000,0.0358000,0.0358100,4890570000
220419,000000,0.0359850,0.0360400,0.0357750,0.0357850,6552000000
230419,000000,0.0358500,0.0359650,0.0352050,0.0353300,24082650000
240419,000000,0.0351650,0.0357700,0.0348550,0.0357700,24516290000
250419,000000,0.0357000,0.0358000,0.0352700,0.0353750,13456250000
260419,000000,0.0353750,0.0354100,0.0351000,0.0354100,11905430000
290419,000000,0.0353700,0.0357000,0.0352850,0.0354300,7042890000
300419,000000,0.0355850,0.0355900,0.0351500,0.0355000,12181240000
020519,000000,0.0354800,0.0357750,0.0353500,0.0355400,5828040000
030519,000000,0.0356500,0.0359850,0.0355750,0.0357800,8180520000
060519,000000,0.0354000,0.0357600,0.0354000,0.0357600,5105090000
070519,000000,0.0356600,0.0360950,0.0355750,0.0355750,8998200000
080519,000000,0.0356700,0.0357300,0.0354600,0.0354600,6518470000
100519,000000,0.0354600,0.0356200,0.0350700,0.0351950,9936790000
130519,000000,0.0351900,0.0353900,0.0349750,0.0349750,9439810000
140519,000000,0.0350700,0.0351900,0.0349100,0.0349300,10348280000
150519,000000,0.0350350,0.0352800,0.0348150,0.0350950,18010140000
160519,000000,0.0351050,0.0352500,0.0349600,0.0349600,8704130000
170519,000000,0.0350000,0.0351650,0.0348550,0.0351000,8738100000
200519,000000,0.0351350,0.0351650,0.0349750,0.0349900,6941940000
210519,000000,0.0349950,0.0351450,0.0349000,0.0349000,8663300000
220519,000000,0.0349250,0.0353300,0.0348350,0.0351850,10374240000
230519,000000,0.0351000,0.0388500,0.0350300,0.0387500,105510700000
240519,000000,0.0391100,0.0398450,0.0371200,0.0372000,133426840000
270519,000000,0.0372000,0.0379450,0.0371900,0.0376100,19145500000
280519,000000,0.0376900,0.0381300,0.0365350,0.0365350,39464410000
290519,000000,0.0366250,0.0369350,0.0362300,0.0368000,32852140000
300519,000000,0.0368250,0.0371800,0.0363000,0.0367000,30831640000
310519,000000,0.0364250,0.0367050,0.0360550,0.0367050,15557700000
030619,000000,0.0364950,0.0373450,0.0362500,0.0369800,36987160000
040619,000000,0.0370050,0.0375400,0.0368400,0.0371800,19706100000
050619,000000,0.0373950,0.0392000,0.0370800,0.0387000,88181860000
060619,000000,0.0387050,0.0393700,0.0384050,0.0389700,34761020000
070619,000000,0.0390000,0.0391950,0.0387000,0.0390000,16455220000
100619,000000,0.0390550,0.0396400,0.0390200,0.0394500,22306590000
110619,000000,0.0395000,0.0411450,0.0392550,0.0400000,75759630000
130619,000000,0.0400850,0.0406500,0.0397850,0.0406500,24200740000
140619,000000,0.0405250,0.0409000,0.0403200,0.0403200,19476900000
170619,000000,0.0403350,0.0409300,0.0401200,0.0404850,18491100000
180619,000000,0.0405500,0.0406650,0.0400300,0.0404400,18810720000
190619,000000,0.0404350,0.0406600,0.0400350,0.0402300,17252350000
200619,000000,0.0403150,0.0406000,0.0400850,0.0404150,30912230000
210619,000000,0.0395000,0.0402000,0.0394750,0.0402000,31139810000
240619,000000,0.0399750,0.0412850,0.0398500,0.0407250,39636060000
250619,000000,0.0406900,0.0409000,0.0402000,0.0405750,19464420000
260619,000000,0.0405500,0.0408250,0.0402500,0.0402600,14094610000
270619,000000,0.0403500,0.0404600,0.0400500,0.0401300,13999930000
280619,000000,0.0402650,0.0404350,0.0398700,0.0398800,10231860000
010719,000000,0.0401900,0.0407000,0.0399550,0.0402500,20772630000
020719,000000,0.0403000,0.0405350,0.0401500,0.0405000,10614070000
030719,000000,0.0403250,0.0406000,0.0402250,0.0405850,11257910000
040719,000000,0.0406200,0.0421950,0.0405250,0.0413950,74645370000
050719,000000,0.0414550,0.0416350,0.0412700,0.0413550,40287240000
080719,000000,0.0412500,0.0429250,0.0407150,0.0425500,88262500000
090719,000000,0.0425500,0.0433450,0.0423500,0.0431300,55478550000
100719,000000,0.0432850,0.0444000,0.0431050,0.0439300,84640760000
110719,000000,0.0441500,0.0450000,0.0432450,0.0440000,84537120000
120719,000000,0.0438500,0.0444500,0.0425400,0.0440000,66415090000
150719,000000,0.0441450,0.0447900,0.0436400,0.0439900,43184740000
160719,000000,0.0440000,0.0440400,0.0429800,0.0430100,28762390000
170719,000000,0.0429950,0.0434900,0.0424100,0.0424450,31733080000
180719,000000,0.0423950,0.0428750,0.0420100,0.0421800,35217500000
190719,000000,0.0424500,0.0428500,0.0422000,0.0424000,19306450000
220719,000000,0.0425300,0.0439000,0.0420400,0.0434050,52622210000
230719,000000,0.0435950,0.0440000,0.0432200,0.0432300,25836990000
240719,000000,0.0434400,0.0436600,0.0426200,0.0429500,21844850000
250719,000000,0.0429600,0.0436900,0.0425200,0.0431500,22604560000
260719,000000,0.0430950,0.0432200,0.0425500,0.0427000,21280390000
290719,000000,0.0427650,0.0431000,0.0424700,0.0428100,13508650000
300719,000000,0.0429000,0.0430600,0.0425650,0.0428000,10917470000
310719,000000,0.0428050,0.0429500,0.0425000,0.0425000,14277000000
010819,000000,0.0423900,0.0427800,0.0422500,0.0425350,17742300000
020819,000000,0.0419950,0.0422000,0.0414300,0.0420150,61901000000
050819,000000,0.0419350,0.0428400,0.0415000,0.0415450,28957380000
060819,000000,0.0416550,0.0419100,0.0414500,0.0416000,19843980000
070819,000000,0.0416100,0.0418200,0.0407500,0.0408500,34118480000
080819,000000,0.0410850,0.0414900,0.0401250,0.0410000,58329170000
090819,000000,0.0408900,0.0408950,0.0404600,0.0406000,15308110000
120819,000000,0.0406950,0.0409500,0.0405250,0.0406000,14145470000
130819,000000,0.0406100,0.0406550,0.0398850,0.0402200,27719120000
140819,000000,0.0403200,0.0403550,0.0389200,0.0390100,31893100000
150819,000000,0.0392350,0.0393650,0.0384900,0.0386300,30265780000
160819,000000,0.0388200,0.0390650,0.0381000,0.0381000,21539680000
190819,000000,0.0383500,0.0385750,0.0381400,0.0383650,22953560000
200819,000000,0.0383600,0.0395200,0.0383600,0.0393200,39427840000
